id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,generic_name
295285810,d56510ed-1a24-4a17-b0ba-a5a6ec2ae114,2025-07-03 11:09:18,2025-07-03,2025-07-03 17:09:18 UTC,Mountain Time (US & Canada),206963,kfistanic,Kevin Fistanic,2025-07-05 02:41:05 UTC,2025-07-05 02:55:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/295285810,https://inaturalist-open-data.s3.amazonaws.com/photos/531570709/medium.jpg,,,,1,0,False,843.0,"Gallatin Gateway, MT, US",44.9615366667,-111.0677861667,4.0,,,,4.0,,open,False,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516.0,Rainbow Trout
295289577,68c67c49-400c-43fd-a9f0-d34269c43e68,2025-06-15 16:46:41,2025-06-15,2025-06-15 22:46:41 UTC,Mountain Time (US & Canada),8913785,ehasson,Eddie Hasson,2025-07-05 03:04:41 UTC,2025-07-30 03:22:32 UTC,research,,https://www.inaturalist.org/observations/295289577,https://static.inaturalist.org/photos/531579111/medium.jpg,,,,2,0,False,2.0,"Evergreen, MT 59901, USA",48.2111861111,-114.2648805556,,,,,,,open,False,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516.0,Rainbow Trout
295293460,1db20258-8073-480b-8858-0ffdc7c0e937,2025-07-02 14:09:44,2025-07-02,2025-07-02 20:09:44 UTC,Mountain Time (US & Canada),2178026,kyledash,Kyle Dash,2025-07-05 03:27:02 UTC,2025-07-05 09:27:07 UTC,research,,https://www.inaturalist.org/observations/295293460,https://static.inaturalist.org/photos/531586215/medium.jpg,,,,1,0,False,843.0,"Big Sheep Creek Rd, Dell, MT, US",44.61147,-112.8037416667,13.0,,,,13.0,,open,False,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518.0,Brown Trout
295293723,41c283ae-d06e-4ec5-b6d5-cb991fd16491,2025-06-29 11:09:58,2025-06-29,2025-06-29 17:09:58 UTC,Mountain Time (US & Canada),2178026,kyledash,Kyle Dash,2025-07-05 03:28:28 UTC,2025-08-03 04:03:09 UTC,research,,https://www.inaturalist.org/observations/295293723,https://static.inaturalist.org/photos/531586629/medium.jpg,,,,2,0,False,843.0,"Willow Creek Rd, Glen, MT, US",45.4475833333,-112.8368083333,12.0,,,,12.0,,open,False,,,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596.0,Brook Trout
295293915,e2033fca-6855-4716-9035-f33d0d453826,2025-06-29 14:07:09,2025-06-29,2025-06-29 20:07:09 UTC,Mountain Time (US & Canada),2178026,kyledash,Kyle Dash,2025-07-05 03:29:38 UTC,2025-07-29 22:51:00 UTC,research,,https://www.inaturalist.org/observations/295293915,https://static.inaturalist.org/photos/531586958/medium.jpg,,,,3,1,False,843.0,"Dillon, MT, US",45.3913633333,-112.9641416667,4.0,,,,4.0,,open,False,,,Westslope Cutbow,Oncorhynchus mykiss × lewisi,Westslope Cutbow,Actinopterygii,1529904.0,Cutbow Hybrid
295311093,e234f340-664b-4c7f-a7f8-428b21821fa2,2025-06-29 13:50:28,2025-06-29,2025-06-29 19:50:28 UTC,Mountain Time (US & Canada),2178026,kyledash,Kyle Dash,2025-07-05 05:37:34 UTC,2025-07-29 22:52:57 UTC,research,,https://www.inaturalist.org/observations/295311093,https://static.inaturalist.org/photos/531621053/medium.jpg,,,,3,1,False,843.0,"Dillon, MT, US",45.3927327925,-112.9639745981,451.0,,,,451.0,,open,False,,,Westslope Cutbow,Oncorhynchus mykiss × lewisi,Westslope Cutbow,Actinopterygii,1529904.0,Cutbow Hybrid
295458420,379b9427-6224-4847-a11e-e48890935946,2025-07-02 18:48:10-06:00,2025-07-02,2025-07-03 00:48:10 UTC,Mountain Time (US & Canada),3928855,cbeard64,Clay Beard,2025-07-05 18:28:06 UTC,2025-07-19 21:35:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/295458420,https://inaturalist-open-data.s3.amazonaws.com/photos/531896841/medium.jpg,,,,2,0,False,3.0,"Lolo National Forest, Clinton, MT, US",46.4436216667,-113.7530833333,4.0,,,,4.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
295458577,ff64b9b5-fe74-458c-b7e6-c90dd0d38db6,2025-06-30 10:41:07-06:00,2025-06-30,2025-06-30 16:41:07 UTC,Mountain Time (US & Canada),3928855,cbeard64,Clay Beard,2025-07-05 18:28:42 UTC,2025-08-03 04:03:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/295458577,https://inaturalist-open-data.s3.amazonaws.com/photos/531897067/medium.jpg,,,,5,0,False,3.0,"Lolo National Forest, Clinton, MT, US",46.4543633333,-113.76673,14.0,,,,14.0,,open,False,,,Bull Trout,Salvelinus confluentus,Bull Trout,Actinopterygii,111978.0,Bull Trout
295573141,20ff9157-78d1-46e1-8f18-5347e0a50f92,2025-07-05 15:14:49,2025-07-05,2025-07-05 21:14:49 UTC,Mountain Time (US & Canada),2178026,kyledash,Kyle Dash,2025-07-06 02:21:45 UTC,2025-07-23 18:18:40 UTC,research,,https://www.inaturalist.org/observations/295573141,https://static.inaturalist.org/photos/532114267/medium.jpg,,,,2,0,False,843.0,"Continental Divide National Scenic Trail, Lima, MT, US",44.4406883333,-112.8611133333,6.0,,,,6.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
296043845,1dafb3b5-16b4-4602-ad19-3b4d6b4b9ab6,2025-07-06 11:29:23,2025-07-06,2025-07-06 17:29:23 UTC,Mountain Time (US & Canada),9242424,justb0b,,2025-07-07 17:46:20 UTC,2025-07-16 00:27:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/296043845,https://inaturalist-open-data.s3.amazonaws.com/photos/533012826/medium.jpg,,,,2,0,False,843.0,"Big Sky, MT, US",45.4406083333,-111.383125,5.0,,,,5.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
296071800,7752ad37-c678-42e8-87b3-b97dbddecc12,2025-07-06 11:22:50,2025-07-06,2025-07-06 17:22:50 UTC,Mountain Time (US & Canada),3153120,nicklanders15,Nick Landers,2025-07-07 19:39:25 UTC,2025-07-24 18:13:07 UTC,research,,https://www.inaturalist.org/observations/296071800,https://static.inaturalist.org/photos/533065806/medium.jpg,,,,2,0,False,843.0,"US Highway 89 S, Emigrant, MT, US",45.29468,-110.8350216667,5.0,,,,5.0,,open,False,,,Yellowstone Cutthroat Trout,Oncorhynchus virginalis bouvieri,Yellowstone Cutthroat Trout,Actinopterygii,1520370.0,Cutthroat Trout
296071834,c591fbe8-8017-4fd1-a35d-f2ed7401c6e7,2025-07-06 11:12:52,2025-07-06,2025-07-06 17:12:52 UTC,Mountain Time (US & Canada),3153120,nicklanders15,Nick Landers,2025-07-07 19:39:34 UTC,2025-07-16 00:25:30 UTC,research,,https://www.inaturalist.org/observations/296071834,https://static.inaturalist.org/photos/533065877/medium.jpg,,,,2,0,False,843.0,"US Highway 89 S, Emigrant, MT, US",45.2946866667,-110.8350133333,3.0,,,,3.0,,open,False,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516.0,Rainbow Trout
296634552,75215180-fe90-4ee7-a73a-b774b83268eb,2025-07-09 13:30:47-06:00,2025-07-09,2025-07-09 19:30:47 UTC,Mountain Time (US & Canada),100518,kimberlyholmes,Kim Holmes,2025-07-09 23:35:01 UTC,2025-07-12 17:56:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/296634552,https://inaturalist-open-data.s3.amazonaws.com/photos/534146208/medium.jpg,,,,2,0,False,3.0,"Victor, MT, US",46.399769387,-114.12954556,2544.0,,,,2544.0,,open,False,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516.0,Rainbow Trout
297616862,cdf850ed-c792-4f8b-a5ba-449c04fa9135,2025-07-12 19:16:29,2025-07-12,2025-07-13 01:16:29 UTC,Mountain Time (US & Canada),9522513,jburton94,Jack Burton,2025-07-13 15:47:06 UTC,2025-08-01 18:00:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/297616862,https://inaturalist-open-data.s3.amazonaws.com/photos/536004008/medium.jpg,,,,3,0,False,843.0,"Whitefish, MT, US",48.6838866667,-114.57263,3.0,,,,3.0,,open,False,,,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596.0,Brook Trout
297616922,a35b539a-4979-4a58-8cef-3e3c2d797e79,2025-07-12 15:50:55,2025-07-12,2025-07-12 21:50:55 UTC,Mountain Time (US & Canada),9522513,jburton94,Jack Burton,2025-07-13 15:47:19 UTC,2025-08-01 18:00:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/297616922,https://inaturalist-open-data.s3.amazonaws.com/photos/536004128/medium.jpg,,,,3,0,False,843.0,"Whitefish, MT, US",48.6838033333,-114.5808116667,2.0,,,,2.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
298051326,de09fd59-1296-41fd-a399-c8e78eb33b1c,2025-07-14 14:44:25,2025-07-14,2025-07-14 20:44:25 UTC,Mountain Time (US & Canada),1084441,matthewrine,Matt Rine,2025-07-15 01:45:13 UTC,2025-07-24 16:25:28 UTC,research,CC0,https://www.inaturalist.org/observations/298051326,https://inaturalist-open-data.s3.amazonaws.com/photos/536832548/medium.jpg,,,,2,0,False,2.0,"Darby, MT 59829, USA",45.8917659722,-114.262377,,,,,,,,False,gps,gps,Rocky Mountain Cutthroat Trout,Oncorhynchus virginalis,Rocky Mountain Cutthroat Trout,Actinopterygii,1316977.0,Cutthroat Trout
298210844,84aeaa20-01f7-47b0-b2b0-2e8204ce2035,2025-06-26 20:16:26,2025-06-26,2025-06-27 02:16:26 UTC,Mountain Time (US & Canada),9522513,jburton94,Jack Burton,2025-07-15 17:34:34 UTC,2025-08-01 17:59:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/298210844,https://inaturalist-open-data.s3.amazonaws.com/photos/537129310/medium.jpg,,,,3,0,False,843.0,"Holt Stage Rd, Kalispell, MT, US",48.209455,-114.25895,89.0,,,,89.0,,open,False,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516.0,Rainbow Trout
299424672,d7e711a4-04b1-47db-b524-526876533e27,2025-07-19 10:36:26,2025-07-19,2025-07-19 16:36:26 UTC,Mountain Time (US & Canada),7139708,enb_wildlife,Erin N. Bartlett,2025-07-20 05:35:56 UTC,2025-08-04 03:37:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299424672,https://inaturalist-open-data.s3.amazonaws.com/photos/539434033/medium.jpg,,,,2,0,False,843.0,"Flathead County, US-MT, US",48.5262976766,-114.1230709728,81.0,,,,81.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
299504764,1506d360-7431-49c4-8a41-9096a5bb171d,2025-07-19 19:45:55-06:00,2025-07-19,2025-07-20 01:45:55 UTC,Mountain Time (US & Canada),2779454,peterlfrench,,2025-07-20 13:38:34 UTC,2025-08-04 03:37:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299504764,https://inaturalist-open-data.s3.amazonaws.com/photos/539583468/medium.jpg,,,,2,0,False,3.0,"Flathead National Forest, Essex, MT, US",48.2232783333,-113.5613716667,26.0,,,,26.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
299926788,48f7b6e9-5cae-42db-be0c-a1517529f71f,2025-06-02,2025-06-02,,Mountain Time (US & Canada),9550154,chipclip,Autumn,2025-07-21 19:38:55 UTC,2025-07-31 21:30:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/299926788,https://inaturalist-open-data.s3.amazonaws.com/photos/540366853/medium.jpg,,,Not sure if Yellowstone or Westslope cutthroat trout,4,1,False,2.0,"Wilsall, MT 59086, USA",46.0182019646,-110.4508627206,17.0,,,,17.0,,open,False,gps,gps,Yellowstone Cutthroat Trout,Oncorhynchus virginalis bouvieri,Yellowstone Cutthroat Trout,Actinopterygii,1520370.0,Cutthroat Trout
300566110,cc1550e4-8507-4008-a177-2c2084d997fc,2025-07-19 18:02:23-06:00,2025-07-19,2025-07-20 00:02:23 UTC,Mountain Time (US & Canada),255738,ernestkeeley,Ernest Keeley,2025-07-24 02:32:58 UTC,2025-07-25 14:25:10 UTC,research,,https://www.inaturalist.org/observations/300566110,https://inaturalist-open-data.s3.amazonaws.com/photos/541571199/medium.jpg,,,,2,0,False,3.0,"Ravalli County, US-MT, US",45.8167416667,-114.23918,10.0,,,,10.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
300566205,9dcfc90e-f6e5-4180-a402-e266c2e47d19,2025-07-20 18:02:28-06:00,2025-07-20,2025-07-21 00:02:28 UTC,Mountain Time (US & Canada),255738,ernestkeeley,Ernest Keeley,2025-07-24 02:33:12 UTC,2025-08-04 03:34:49 UTC,research,,https://www.inaturalist.org/observations/300566205,https://inaturalist-open-data.s3.amazonaws.com/photos/541571265/medium.jpg,,,,2,0,False,3.0,"W Fork Bitterroot River Rd, Darby, MT, US",45.8167635632,-114.2391186808,8.0,,,,8.0,,open,False,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518.0,Brown Trout
300566238,5bf62a87-4d65-4b70-8c14-839d501303e8,2025-07-21 21:16:27-06:00,2025-07-21,2025-07-22 03:16:27 UTC,Mountain Time (US & Canada),255738,ernestkeeley,Ernest Keeley,2025-07-24 02:33:17 UTC,2025-07-27 00:58:21 UTC,research,,https://www.inaturalist.org/observations/300566238,https://inaturalist-open-data.s3.amazonaws.com/photos/541571295/medium.jpg,,,,3,0,False,3.0,"Ravalli County, US-MT, US",45.8168633333,-114.23925,4.0,,,,4.0,,open,False,,,Bull Trout,Salvelinus confluentus,Bull Trout,Actinopterygii,111978.0,Bull Trout
300566427,76ff6bb6-e888-4de9-82d6-4e13c42d42b5,2025-07-21 17:11:22-06:00,2025-07-21,2025-07-21 23:11:22 UTC,Mountain Time (US & Canada),255738,ernestkeeley,Ernest Keeley,2025-07-24 02:33:57 UTC,2025-07-25 14:25:05 UTC,research,,https://www.inaturalist.org/observations/300566427,https://inaturalist-open-data.s3.amazonaws.com/photos/541571498/medium.jpg,,,,2,0,False,3.0,"Bitterroot National Forest, Darby, MT, US",45.7285716667,-114.245895,4.0,,,,4.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
300861228,4298d98f-d2ee-4dcf-9a73-c3b5b3251178,2025-07-23 12:53:55,2025-07-23,2025-07-23 18:53:55 UTC,Mountain Time (US & Canada),2178026,kyledash,Kyle Dash,2025-07-25 05:18:46 UTC,2025-08-01 20:25:56 UTC,research,,https://www.inaturalist.org/observations/300861228,https://static.inaturalist.org/photos/542117474/medium.jpg,,,,3,0,False,843.0,"Polaris, MT, US",45.4333416667,-113.0339278333,4.0,,,,4.0,,open,False,,,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596.0,Brook Trout
301041934,e91b4b70-1b1e-4469-87e6-d4e141ce1f32,2025-07-24 17:35:51-06:00,2025-07-24,2025-07-24 23:35:51 UTC,Mountain Time (US & Canada),238686,ben38,Ben Fitch,2025-07-25 21:28:41 UTC,2025-08-21 03:56:41 UTC,research,,https://www.inaturalist.org/observations/301041934,https://static.inaturalist.org/photos/542452157/medium.jpg,,,,1,0,False,3.0,"Mineral County, US-MT, US",46.82268,-114.7597583333,13.0,,,,13.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
301248205,30557d13-2ae8-4754-ad5d-6042c8adf26d,2025-07-21 21:20:53,2025-07-21,2025-07-22 03:20:53 UTC,Mountain Time (US & Canada),1188890,citrusflavorrr,,2025-07-26 16:37:53 UTC,2025-08-04 03:33:54 UTC,research,,https://www.inaturalist.org/observations/301248205,https://static.inaturalist.org/photos/542830779/medium.jpg,,,,2,0,False,843.0,"Glacier National Park, Flathead County, US-MT, US",48.5461046027,-113.9821189022,23.0,,,,23.0,,open,False,,,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596.0,Brook Trout
301374660,e75b33a3-8f3f-4edd-a015-cc3a7d54a3b4,2025-07-25 15:37:40,2025-07-25,2025-07-25 21:37:40 UTC,Mountain Time (US & Canada),9242424,justb0b,,2025-07-27 00:50:50 UTC,2025-08-04 03:33:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/301374660,https://inaturalist-open-data.s3.amazonaws.com/photos/543065475/medium.jpg,,,,2,0,False,843.0,"Gallatin Gateway, MT, US",45.2337716667,-111.1344611667,24.0,,,,24.0,,open,False,,,Golden Trout,Oncorhynchus aguabonita,Golden Trout,Actinopterygii,68076.0,Golden Trout
301377972,718b0f01-b41d-4bb2-bb1d-af2d72c1d360,2025-07-13 11:44:34,2025-07-13,2025-07-13 17:44:34 UTC,Mountain Time (US & Canada),9242424,justb0b,,2025-07-27 01:08:08 UTC,2025-08-04 03:33:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/301377972,https://inaturalist-open-data.s3.amazonaws.com/photos/543072097/medium.jpg,,,,2,0,False,843.0,"Skalkaho Rd, Philipsburg, MT, US",46.2450666667,-113.63263,16.0,,,,16.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
301650483,7ae822f9-6469-42c2-af75-6f14cae1961e,2025-07-27 11:44:31-06:00,2025-07-27,2025-07-27 17:44:31 UTC,Mountain Time (US & Canada),8153783,ggillin,,2025-07-27 21:22:47 UTC,2025-07-28 13:28:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/301650483,https://inaturalist-open-data.s3.amazonaws.com/photos/543582859/medium.jpg,,,,3,0,False,3.0,"McDonald Lake, Ronan, MT, US",47.4193333333,-113.9654216667,4.0,,,,4.0,,open,False,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
302001946,ab0d64a4-3c20-44c5-9fc4-e5f75cf72848,2025-07-28 17:44:29,2025-07-28,2025-07-28 23:44:29 UTC,Mountain Time (US & Canada),5146511,bichir,Bichir,2025-07-29 03:15:38 UTC,2025-07-29 04:31:31 UTC,research,,https://www.inaturalist.org/observations/302001946,https://static.inaturalist.org/photos/544245289/medium.jpg,,,,2,0,False,843.0,"Fisher River Rd, Libby, MT, US",48.2653283333,-115.29975,4.0,,,,4.0,,open,False,,,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596.0,Brook Trout
302132790,205dba70-25a3-4933-a9ad-df2c2a6be031,2025-07-29 10:55:23,2025-07-29,2025-07-29 16:55:23 UTC,Mountain Time (US & Canada),9537504,gf_406,GF_406,2025-07-29 16:57:51 UTC,2025-07-29 17:34:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/302132790,https://inaturalist-open-data.s3.amazonaws.com/photos/544487247/medium.jpg,,,,2,0,False,2.0,"Hobson, MT 59452, USA",46.9536350011,-109.937424548,9194.0,,,,9194.0,,open,False,gps,gps,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516.0,Rainbow Trout
302139561,f65d255a-ecc3-41a2-8aa3-261f9594f4e8,2018-08-25 12:02:32,2018-08-25,2018-08-25 18:02:32 UTC,Mountain Time (US & Canada),9537504,gf_406,GF_406,2025-07-29 17:28:17 UTC,2025-08-01 16:39:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/302139561,https://inaturalist-open-data.s3.amazonaws.com/photos/544500783/medium.jpg,,,,2,0,False,2.0,Stanford,47.1535213706,-110.2185163647,674.0,,,,674.0,,open,False,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518.0,Brown Trout
302287549,9ee69d80-dcf3-4a86-9ea0-eaa2fe5d7af0,2025-07-29 18:55:28,2025-07-29,2025-07-30 00:55:28 UTC,Mountain Time (US & Canada),5146511,bichir,Bichir,2025-07-30 06:22:22 UTC,2025-07-31 13:05:24 UTC,research,,https://www.inaturalist.org/observations/302287549,https://static.inaturalist.org/photos/544778253/medium.jpg,,,,3,0,False,843.0,"Old Mullan Gulch Rd, Saint Regis, MT, US",47.357095,-115.287405,4.0,,,,4.0,,open,False,,,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596.0,Brook Trout
302487259,e34ce9d5-3323-4101-b776-39e97866b7a7,2025-07-22 10:08:48,2025-07-22,2025-07-22 16:08:48 UTC,Mountain Time (US & Canada),9479930,shrom1234,,2025-07-30 23:58:24 UTC,2025-08-07 18:23:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/302487259,https://inaturalist-open-data.s3.amazonaws.com/photos/545143440/medium.jpg,,,Westslope cutthroat or a rainbow? Thinking westslope but having trouble identifying. ,1,0,False,843.0,"Lincoln County, US-MT, US",48.5323905581,-115.7682562238,70.0,,,,26679.0,obscured,open,True,,,Westslope Cutthroat Trout,Oncorhynchus lewisi,Westslope Cutthroat Trout,Actinopterygii,1316403.0,Cutthroat Trout
302728027,7c6f20ba-a8ad-4369-a24c-4839fd5b9a99,2025-07-31 12:32:06,2025-07-31,2025-07-31 18:32:06 UTC,Mountain Time (US & Canada),747019,birddog1954,Whit Tilt,2025-07-31 22:22:29 UTC,2025-08-01 06:18:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/302728027,https://inaturalist-open-data.s3.amazonaws.com/photos/545581949/medium.jpg,,,,2,0,False,843.0,"Slough Creek Trail, Silver Gate, MT, US",45.0386,-110.1727533333,2.0,,,,2.0,,open,False,,,Yellowstone Cutthroat Trout,Oncorhynchus virginalis bouvieri,Yellowstone Cutthroat Trout,Actinopterygii,1520370.0,Cutthroat Trout
302788314,d709d54e-c97b-411a-9247-831476163a48,2015-07-30,2015-07-30,,Mountain Time (US & Canada),9537504,gf_406,GF_406,2025-08-01 04:23:24 UTC,2025-08-01 06:11:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/302788314,https://inaturalist-open-data.s3.amazonaws.com/photos/545699830/medium.jpg,,,,2,0,False,2.0,Holter Lake,46.9635547655,-111.9637640566,5785.0,,,,5785.0,,open,False,gps,gps,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516.0,Rainbow Trout
303025159,1f08acbe-193e-448f-afd5-bd92ad5ece8d,2025-08-01 12:19:24,2025-08-01,2025-08-01 18:19:24 UTC,Mountain Time (US & Canada),477,loarie,Scott Loarie,2025-08-02 02:50:29 UTC,2025-08-07 17:34:05 UTC,research,CC0,https://www.inaturalist.org/observations/303025159,https://inaturalist-open-data.s3.amazonaws.com/photos/546148133/medium.jpg,,,,2,0,False,843.0,"Silver Gate, MT, US",45.0200416667,-110.1787633333,4.0,,,,4.0,,open,False,,,Yellowstone Cutthroat Trout,Oncorhynchus virginalis bouvieri,Yellowstone Cutthroat Trout,Actinopterygii,1520370.0,Cutthroat Trout
303757819,83da8591-d946-4d90-925b-f0417feae2a4,2016-08-24 16:07:00-05:00,2016-08-24,2016-08-24 21:07:00 UTC,Mountain Time (US & Canada),1798003,augustkramer,August Kramer,2025-08-04 17:12:55 UTC,2025-08-04 17:18:12 UTC,research,,https://www.inaturalist.org/observations/303757819,https://static.inaturalist.org/photos/547525900/medium.jpg,,,,1,0,False,3.0,"Bitterroot National Forest, Conner, MT, US",45.8582677595,-114.0210524542,40.0,,,,40.0,,open,False,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516.0,Rainbow Trout
